time,weathercode,temperature_2m_max,temperature_2m_min,precipitation_sum,month-day,city
2023-03-31,55,12.8,8.7,7.6,3.31,6
2023-03-31,61,11.5,8.5,13.9,3.31,5
2023-04-01,53,13.9,6.4,6.0,4.01,10
2023-04-01,51,9.4,5.9,0.3,4.01,8
2023-04-01,51,9.9,5.9,1.1,4.01,5
2023-04-01,51,10.4,6.9,0.3,4.01,6
2023-04-01,61,12.0,6.2,19.6,4.01,7
2023-04-01,51,9.5,5.1,0.4,4.01,3
2023-04-01,51,6.3,4.9,3.1,4.01,2
2023-04-01,51,8.2,3.9,0.1,4.01,4
2023-04-01,53,10.6,7.6,2.6,4.01,9
2023-04-01,51,11.6,7.9,1.0,4.01,1
2023-04-02,3,9.7,2.6,0.0,4.02,9
2023-04-02,51,9.7,2.3,0.2,4.02,5
2023-04-02,51,10.9,2.4,0.1,4.02,4
2023-04-02,51,11.8,4.0,0.4,4.02,10
2023-04-02,3,11.4,2.4,0.0,4.02,1
2023-04-02,3,11.5,4.2,0.0,4.02,6
2023-04-02,3,9.9,0.8,0.0,4.02,8
2023-04-02,51,10.2,4.5,0.1,4.02,7
2023-04-02,51,8.5,3.5,0.7,4.02,2
2023-04-02,3,11.2,3.1,0.0,4.02,3
2023-04-03,3,10.1,-0.9,0.0,4.03,5
2023-04-03,1,10.2,1.0,0.0,4.03,6
2023-04-03,1,11.1,1.2,0.0,4.03,2
2023-04-03,3,11.1,0.4,0.0,4.03,1
2023-04-03,3,11.3,-0.4,0.0,4.03,9
2023-04-03,1,11.1,1.4,0.0,4.03,4
2023-04-03,3,11.0,-0.7,0.0,4.03,8
2023-04-03,1,10.9,-1.4,0.0,4.03,3
2023-04-03,3,11.6,0.7,0.0,4.03,7
2023-04-03,3,11.5,1.9,0.0,4.03,10
2023-04-04,3,12.2,1.3,0.0,4.04,6
2023-04-04,2,11.3,-1.8,0.0,4.04,5
2023-04-04,3,11.9,-1.5,0.0,4.04,8
2023-04-04,51,11.5,1.6,0.1,4.04,4
2023-04-04,3,12.5,-0.9,0.0,4.04,3
2023-04-04,2,12.1,-1.7,0.0,4.04,9
2023-04-04,1,12.6,-0.8,0.0,4.04,1
2023-04-04,3,11.6,1.0,0.0,4.04,10
2023-04-04,2,12.5,-0.1,0.0,4.04,7
2023-04-04,3,11.5,2.2,0.0,4.04,2
2023-04-05,53,11.1,6.6,5.2,4.05,10
2023-04-05,53,10.1,6.6,4.9,4.05,3
2023-04-05,51,10.0,1.7,2.0,4.05,9
2023-04-05,53,9.4,3.8,7.9,4.05,8
2023-04-05,51,11.8,0.7,1.4,4.05,1
2023-04-05,53,9.1,4.1,4.9,4.05,5
2023-04-05,53,12.6,7.9,6.9,4.05,4
2023-04-05,61,12.3,7.2,11.0,4.05,2
2023-04-05,61,11.8,6.9,5.4,4.05,6
2023-04-05,55,11.4,5.8,4.2,4.05,7
2023-04-06,61,12.4,4.7,5.9,4.06,7
2023-04-06,53,10.9,4.7,2.8,4.06,5
2023-04-06,53,11.3,5.2,1.8,4.06,2
2023-04-06,61,13.4,5.2,4.5,4.06,1
2023-04-06,61,13.0,5.2,5.3,4.06,9
2023-04-06,51,11.5,3.5,0.2,4.06,4
2023-04-06,51,12.8,4.8,0.7,4.06,10
2023-04-06,55,10.9,3.7,4.6,4.06,3
2023-04-06,61,13.0,5.5,9.5,4.06,8
2023-04-06,55,10.1,6.8,4.1,4.06,6
2023-04-07,51,13.8,2.9,0.2,4.07,1
2023-04-07,1,13.3,1.2,0.0,4.07,7
2023-04-07,3,11.5,2.7,0.0,4.07,8
2023-04-07,2,13.0,3.0,0.0,4.07,10
2023-04-07,0,11.9,3.0,0.0,4.07,6
2023-04-07,0,12.7,2.5,0.0,4.07,5
2023-04-07,1,12.9,0.2,0.0,4.07,3
2023-04-07,2,13.1,1.1,0.0,4.07,4
2023-04-07,1,9.6,2.7,0.0,4.07,2
2023-04-07,51,13.3,2.7,0.3,4.07,9
2023-04-08,3,13.5,0.9,0.0,4.08,5
2023-04-08,3,14.1,1.3,0.0,4.08,9
2023-04-08,3,13.6,3.0,0.0,4.08,8
2023-04-08,3,13.7,2.6,0.0,4.08,1
2023-04-08,3,14.6,1.2,0.0,4.08,3
2023-04-08,3,14.7,2.2,0.0,4.08,6
2023-04-08,3,14.1,3.2,0.0,4.08,4
2023-04-08,3,13.5,3.7,0.0,4.08,10
2023-04-08,3,14.0,2.8,0.0,4.08,7
2023-04-08,3,11.4,4.3,0.0,4.08,2
2023-04-09,55,13.2,5.2,2.4,4.09,4
2023-04-09,53,14.9,4.9,1.1,4.09,7
2023-04-09,55,13.4,5.8,1.2,4.09,2
2023-04-09,51,13.8,3.4,0.3,4.09,5
2023-04-09,3,15.4,3.6,0.0,4.09,1
2023-04-09,61,14.0,4.9,4.0,4.09,10
2023-04-09,51,12.9,3.2,0.1,4.09,8
2023-04-09,51,13.8,5.1,0.1,4.09,3
2023-04-09,3,14.8,3.1,0.0,4.09,9
2023-04-09,3,14.0,5.6,0.0,4.09,6
2023-04-10,53,11.3,5.5,3.4,4.1,4
2023-04-10,61,11.9,5.9,10.2,4.1,5
2023-04-10,55,13.4,6.9,8.7,4.1,9
2023-04-10,61,11.8,7.7,9.1,4.1,6
2023-04-10,61,12.8,7.9,10.5,4.1,7
2023-04-10,61,14.3,7.4,9.1,4.1,1
2023-04-10,61,11.8,6.7,14.0,4.1,3
2023-04-10,61,12.1,7.8,9.8,4.1,10
2023-04-10,55,12.7,6.7,5.1,4.1,8
2023-04-10,61,11.9,5.5,4.4,4.1,2
2023-04-11,61,13.0,5.2,4.7,4.11,8
2023-04-11,61,10.6,4.4,7.7,4.11,5
2023-04-11,63,11.6,5.1,10.4,4.11,9
2023-04-11,63,10.4,6.2,13.5,4.11,10
2023-04-11,63,11.7,6.2,13.5,4.11,7
2023-04-11,63,11.5,5.4,12.4,4.11,2
2023-04-11,53,11.7,5.2,4.6,4.11,3
2023-04-11,61,12.6,5.8,7.5,4.11,1
2023-04-11,75,10.7,2.5,15.4,4.11,4
2023-04-11,53,11.2,6.2,4.7,4.11,6
2023-04-12,71,8.0,2.8,6.5,4.12,3
2023-04-12,73,9.1,3.3,5.9,4.12,8
2023-04-12,73,7.6,2.4,2.0,4.12,5
2023-04-12,55,10.6,4.9,3.2,4.12,1
2023-04-12,71,9.6,2.7,6.6,4.12,4
2023-04-12,71,9.6,2.3,6.4,4.12,2
2023-04-12,73,9.5,3.7,6.1,4.12,9
2023-04-12,73,9.2,3.9,11.1,4.12,10
2023-04-12,73,9.6,4.0,7.8,4.12,7
2023-04-12,75,8.2,3.9,4.5,4.12,6
2023-04-13,51,11.0,5.4,0.4,4.13,10
2023-04-13,71,8.1,0.6,6.6,4.13,2
2023-04-13,3,11.2,3.6,0.0,4.13,9
2023-04-13,51,10.7,4.5,0.2,4.13,7
2023-04-13,53,10.4,5.0,1.3,4.13,6
2023-04-13,51,10.5,2.1,1.7,4.13,4
2023-04-13,71,11.0,3.6,4.0,4.13,8
2023-04-13,53,12.3,3.9,1.0,4.13,1
2023-04-13,51,10.5,3.4,0.8,4.13,5
2023-04-13,53,9.9,3.4,2.7,4.13,3
2023-04-14,53,9.6,4.5,4.5,4.14,7
2023-04-14,61,10.0,2.4,9.3,4.14,1
2023-04-14,61,8.4,3.0,11.7,4.14,5
2023-04-14,71,8.4,3.1,5.0,4.14,6
2023-04-14,61,11.4,3.1,2.0,4.14,2
2023-04-14,71,8.4,2.4,13.5,4.14,3
2023-04-14,53,9.2,4.0,6.6,4.14,10
2023-04-14,55,10.2,1.3,8.1,4.14,8
2023-04-14,51,11.3,3.2,0.6,4.14,4
2023-04-14,61,9.6,3.3,7.4,4.14,9
2023-04-15,53,13.2,4.1,2.1,4.15,8
2023-04-15,51,12.2,4.8,0.4,4.15,9
2023-04-15,3,13.6,-0.1,0.0,4.15,4
2023-04-15,51,12.0,0.6,0.2,4.15,2
2023-04-15,3,13.5,2.0,0.0,4.15,6
2023-04-15,51,12.5,3.2,0.7,4.15,5
2023-04-15,3,13.2,2.2,0.0,4.15,7
2023-04-15,51,14.3,5.4,1.1,4.15,1
2023-04-15,51,13.2,1.4,0.4,4.15,3
2023-04-15,51,13.2,3.7,0.2,4.15,10
2023-04-16,51,11.0,7.4,0.4,4.16,5
2023-04-16,51,13.1,7.4,0.2,4.16,10
2023-04-16,3,14.4,5.6,0.0,4.16,8
2023-04-16,3,13.3,7.6,0.0,4.16,2
2023-04-16,51,12.8,7.6,0.3,4.16,7
2023-04-16,51,11.9,7.3,1.0,4.16,3
2023-04-16,55,12.0,7.6,4.1,4.16,6
2023-04-16,3,13.0,5.7,0.0,4.16,9
2023-04-16,51,13.3,7.4,0.1,4.16,4
2023-04-16,3,15.1,5.1,0.0,4.16,1
2023-04-17,51,13.6,4.5,1.8,4.17,5
2023-04-17,51,14.7,9.2,0.3,4.17,7
2023-04-17,51,15.0,6.2,0.5,4.17,3
2023-04-17,51,14.9,9.9,0.6,4.17,4
2023-04-17,51,14.2,8.7,0.5,4.17,10
2023-04-17,51,14.9,6.1,0.8,4.17,9
2023-04-17,51,15.9,7.3,0.5,4.17,1
2023-04-17,51,14.4,6.6,0.2,4.17,8
2023-04-17,51,14.5,8.7,0.2,4.17,2
2023-04-17,51,15.2,8.3,1.2,4.17,6
2023-04-18,3,14.4,5.8,0.0,4.18,3
2023-04-18,3,14.0,6.7,0.0,4.18,7
2023-04-18,3,13.0,4.4,0.0,4.18,5
2023-04-18,3,10.5,2.5,0.0,4.18,2
2023-04-18,3,13.2,6.5,0.0,4.18,9
2023-04-18,51,11.9,7.1,0.2,4.18,1
2023-04-18,51,14.0,6.8,0.1,4.18,10
2023-04-18,3,13.5,6.4,0.0,4.18,8
2023-04-18,51,14.2,5.5,0.1,4.18,4
2023-04-18,3,14.7,5.9,0.0,4.18,6
2023-04-19,51,14.7,6.7,0.2,4.19,7
2023-04-19,51,14.6,6.1,0.1,4.19,6
2023-04-19,3,12.9,6.2,0.0,4.19,8
2023-04-19,3,14.4,4.5,0.0,4.19,4
2023-04-19,3,14.9,6.3,0.0,4.19,1
2023-04-19,0,12.2,3.9,0.0,4.19,2
2023-04-19,51,14.6,7.0,0.1,4.19,10
2023-04-19,51,13.1,4.6,0.4,4.19,5
2023-04-19,51,14.1,5.8,0.3,4.19,9
2023-04-19,51,14.2,6.3,0.1,4.19,3
2023-04-20,3,13.9,4.4,0.0,4.2,3
2023-04-20,1,12.8,4.8,0.0,4.2,4
2023-04-20,3,14.3,4.1,0.0,4.2,7
2023-04-20,3,13.0,4.7,0.0,4.2,8
2023-04-20,51,13.2,3.1,0.2,4.2,5
2023-04-20,3,14.1,3.9,0.0,4.2,6
2023-04-20,55,14.7,5.2,2.3,4.2,1
2023-04-20,0,10.4,4.7,0.0,4.2,2
2023-04-20,3,13.6,3.8,0.0,4.2,9
2023-04-20,3,14.1,4.9,0.0,4.2,10
2023-04-21,55,11.3,4.6,3.3,4.21,1
2023-04-21,53,12.0,7.5,1.6,4.21,3
2023-04-21,63,10.3,4.1,6.1,4.21,9
2023-04-21,55,9.4,4.1,2.4,4.21,7
2023-04-21,0,14.2,4.7,0.0,4.21,4
2023-04-21,61,11.0,3.2,7.2,4.21,5
2023-04-21,51,12.4,7.2,1.6,4.21,8
2023-04-21,0,10.9,5.8,0.0,4.21,2
2023-04-21,51,12.6,7.2,1.1,4.21,6
2023-04-21,51,9.9,4.2,0.6,4.21,10
2023-04-22,53,9.4,6.3,3.3,4.22,2
2023-04-22,61,11.8,6.4,3.2,4.22,6
2023-04-22,61,11.9,2.9,4.1,4.22,5
2023-04-22,53,13.1,1.4,3.8,4.22,7
2023-04-22,51,13.0,6.3,0.7,4.22,4
2023-04-22,61,11.3,1.5,9.9,4.22,10
2023-04-22,53,12.6,6.1,2.7,4.22,3
2023-04-22,53,12.9,1.3,1.8,4.22,9
2023-04-22,55,12.8,5.4,3.4,4.22,8
2023-04-22,53,13.4,1.5,1.5,4.22,1
2023-04-23,63,12.5,3.0,4.4,4.23,10
2023-04-23,51,12.1,3.5,0.4,4.23,4
2023-04-23,53,12.4,5.7,3.5,4.23,7
2023-04-23,55,13.1,6.6,3.9,4.23,1
2023-04-23,51,11.7,4.3,1.3,4.23,8
2023-04-23,61,11.4,6.2,2.5,4.23,6
2023-04-23,61,11.0,5.7,5.2,4.23,5
2023-04-23,61,13.7,6.8,3.0,4.23,9
2023-04-23,53,9.4,4.6,3.8,4.23,2
2023-04-23,63,12.4,4.2,5.0,4.23,3
2023-04-24,51,10.0,1.6,0.3,4.24,3
2023-04-24,51,8.8,2.8,0.5,4.24,8
2023-04-24,51,9.8,1.3,0.6,4.24,4
2023-04-24,61,10.2,5.4,7.5,4.24,9
2023-04-24,73,7.6,2.5,2.1,4.24,2
2023-04-24,51,8.8,1.9,0.8,4.24,5
2023-04-24,63,12.0,5.4,13.8,4.24,1
2023-04-24,61,10.9,4.9,8.5,4.24,10
2023-04-24,61,10.8,3.6,4.9,4.24,7
2023-04-24,51,10.1,4.2,1.5,4.24,6
2023-04-25,3,10.9,1.2,0.0,4.25,7
2023-04-25,3,9.2,-1.4,0.0,4.25,5
2023-04-25,51,9.5,-2.0,0.3,4.25,3
2023-04-25,51,10.1,1.2,0.3,4.25,6
2023-04-25,3,10.3,1.2,0.0,4.25,1
2023-04-25,3,7.5,-0.1,0.0,4.25,2
2023-04-25,3,10.8,3.4,0.0,4.25,10
2023-04-25,3,9.5,0.1,0.0,4.25,8
2023-04-25,3,8.9,-1.3,0.0,4.25,4
2023-04-25,3,10.2,0.6,0.0,4.25,9
2023-04-26,51,10.4,0.6,0.4,4.26,4
2023-04-26,51,12.3,5.2,0.4,4.26,7
2023-04-26,3,11.6,3.2,0.0,4.26,1
2023-04-26,71,7.5,1.1,1.7,4.26,2
2023-04-26,51,11.4,2.3,0.4,4.26,3
2023-04-26,51,10.5,1.6,0.5,4.26,8
2023-04-26,51,10.4,3.8,0.1,4.26,9
2023-04-26,51,12.2,3.2,0.1,4.26,6
2023-04-26,51,10.8,3.0,0.5,4.26,5
2023-04-26,3,12.0,6.0,0.0,4.26,10
2023-04-27,61,12.8,4.6,5.4,4.27,9
2023-04-27,63,12.0,7.9,9.8,4.27,10
2023-04-27,53,11.9,5.9,1.5,4.27,6
2023-04-27,61,11.9,4.1,4.3,4.27,3
2023-04-27,63,12.9,7.8,8.0,4.27,7
2023-04-27,61,11.4,5.7,4.3,4.27,5
2023-04-27,51,10.4,3.2,1.1,4.27,2
2023-04-27,51,12.7,2.3,0.2,4.27,8
2023-04-27,53,10.6,4.0,2.7,4.27,4
2023-04-27,63,14.1,5.0,6.7,4.27,1
2023-04-28,51,15.7,9.8,1.3,4.28,10
2023-04-28,51,15.4,9.2,1.0,4.28,7
2023-04-28,51,16.2,7.6,0.5,4.28,9
2023-04-28,53,13.0,5.9,2.3,4.28,8
2023-04-28,61,14.9,7.6,3.1,4.28,5
2023-04-28,53,13.9,5.6,1.7,4.28,3
2023-04-28,51,13.6,7.1,0.5,4.28,2
2023-04-28,51,17.4,7.2,0.7,4.28,1
2023-04-28,55,12.8,8.1,1.4,4.28,6
2023-04-28,53,13.2,7.3,1.4,4.28,4
2023-04-29,53,16.7,7.6,2.0,4.29,5
2023-04-29,55,17.7,7.3,1.5,4.29,7
2023-04-29,53,10.9,7.2,0.5,4.29,4
2023-04-29,55,16.0,5.1,1.9,4.29,3
2023-04-29,51,9.2,6.0,0.6,4.29,2
2023-04-29,3,16.8,8.6,0.0,4.29,10
2023-04-29,51,14.2,5.1,0.3,4.29,8
2023-04-29,51,16.5,6.3,0.2,4.29,6
2023-04-29,3,17.6,4.6,0.0,4.29,1
2023-04-29,51,17.1,6.5,0.3,4.29,9
2023-04-30,3,17.1,4.9,0.0,4.3,1
2023-04-30,53,14.3,9.1,4.1,4.3,10
2023-04-30,51,14.9,6.0,0.5,4.3,9
2023-04-30,55,14.0,6.9,5.6,4.3,2
2023-04-30,55,14.4,9.5,6.3,4.3,3
2023-04-30,53,16.1,5.7,1.9,4.3,8
2023-04-30,53,14.0,7.8,2.0,4.3,5
2023-04-30,63,15.7,7.8,16.3,4.3,6
2023-04-30,61,14.1,8.0,7.1,4.3,7
2023-04-30,61,14.1,7.6,5.4,4.3,4
2023-05-01,53,12.8,6.0,2.0,5.01,2
2023-05-01,51,13.2,8.1,1.2,5.01,6
2023-05-01,51,16.4,8.8,0.6,5.01,9
2023-05-01,61,15.3,8.0,4.0,5.01,5
2023-05-01,53,14.9,7.2,2.6,5.01,4
2023-05-01,51,16.5,7.7,0.8,5.01,8
2023-05-01,51,16.1,9.5,1.5,5.01,7
2023-05-01,53,14.2,8.1,2.5,5.01,3
2023-05-01,51,17.0,8.1,1.0,5.01,1
2023-05-01,53,17.3,9.6,0.9,5.01,10
2023-05-02,51,16.7,9.1,0.3,5.02,10
2023-05-02,3,14.0,6.5,0.0,5.02,1
2023-05-02,51,15.0,8.3,1.0,5.02,3
2023-05-02,51,16.5,8.8,0.1,5.02,7
2023-05-02,3,13.3,6.8,0.0,5.02,8
2023-05-02,51,13.8,7.5,0.3,5.02,5
2023-05-02,51,14.9,7.3,0.5,5.02,9
2023-05-02,51,14.9,6.7,0.2,5.02,4
2023-05-02,3,15.8,9.4,0.0,5.02,6
2023-05-02,3,10.9,6.0,0.0,5.02,2
2023-05-03,51,14.5,6.9,0.6,5.03,4
2023-05-03,1,13.9,5.0,0.0,5.03,1
2023-05-03,3,15.1,8.4,0.0,5.03,6
2023-05-03,3,13.1,5.8,0.0,5.03,5
2023-05-03,3,12.7,5.7,0.0,5.03,2
2023-05-03,3,13.7,5.6,0.0,5.03,8
2023-05-03,3,14.6,4.9,0.0,5.03,9
2023-05-03,3,16.1,6.4,0.0,5.03,7
2023-05-03,3,15.0,7.5,0.0,5.03,3
2023-05-03,2,16.2,7.5,0.0,5.03,10
2023-05-04,51,18.9,7.8,0.9,5.04,1
2023-05-04,3,12.6,6.7,0.0,5.04,4
2023-05-04,55,16.9,7.6,3.3,5.04,7
2023-05-04,53,11.9,5.9,0.5,5.04,8
2023-05-04,53,15.4,6.5,0.9,5.04,6
2023-05-04,61,14.9,6.4,5.1,5.04,3
2023-05-04,53,16.6,5.0,3.0,5.04,5
2023-05-04,53,16.6,7.9,3.5,5.04,10
2023-05-04,3,10.5,6.4,0.0,5.04,2
2023-05-04,51,17.2,5.8,0.5,5.04,9
2023-05-05,63,16.3,7.1,11.5,5.05,8
2023-05-05,53,16.7,9.7,4.4,5.05,3
2023-05-05,53,16.3,10.7,2.3,5.05,7
2023-05-05,51,17.7,10.3,0.7,5.05,1
2023-05-05,61,13.3,6.6,2.3,5.05,2
2023-05-05,61,16.2,10.1,4.9,5.05,5
2023-05-05,53,17.0,10.3,1.4,5.05,9
2023-05-05,63,16.7,6.3,6.4,5.05,4
2023-05-05,65,17.4,10.5,11.4,5.05,6
2023-05-05,63,15.9,10.7,7.0,5.05,10
2023-05-06,53,17.0,8.2,2.7,5.06,8
2023-05-06,53,15.8,9.0,1.6,5.06,3
2023-05-06,63,16.0,11.3,9.4,5.06,7
2023-05-06,61,16.9,11.3,6.6,5.06,10
2023-05-06,63,13.7,8.0,13.9,5.06,2
2023-05-06,61,15.5,8.0,4.6,5.06,4
2023-05-06,61,14.8,10.3,9.1,5.06,9
2023-05-06,61,14.9,8.6,5.6,5.06,1
2023-05-06,55,14.2,9.6,5.4,5.06,5
2023-05-06,51,15.7,9.3,1.7,5.06,6
2023-05-07,51,18.1,10.8,0.4,5.07,9
2023-05-07,3,17.6,9.7,0.0,5.07,5
2023-05-07,51,17.9,8.6,0.5,5.07,4
2023-05-07,51,18.1,8.9,0.2,5.07,6
2023-05-07,51,19.1,10.1,0.9,5.07,8
2023-05-07,3,17.1,9.2,0.0,5.07,10
2023-05-07,51,18.1,10.5,0.1,5.07,3
2023-05-07,51,13.7,8.4,1.2,5.07,2
2023-05-07,51,18.7,11.6,0.7,5.07,1
2023-05-07,3,16.5,8.8,0.0,5.07,7
2023-05-08,63,16.0,11.6,15.8,5.08,4
2023-05-08,63,16.5,11.0,19.1,5.08,3
2023-05-08,61,15.8,9.1,5.0,5.08,1
2023-05-08,61,16.6,11.2,13.5,5.08,2
2023-05-08,63,18.0,11.3,15.8,5.08,6
2023-05-08,63,16.3,10.0,22.9,5.08,7
2023-05-08,63,15.2,8.6,18.4,5.08,9
2023-05-08,63,16.1,10.7,19.1,5.08,10
2023-05-08,63,16.5,9.6,15.6,5.08,8
2023-05-08,63,15.5,9.6,18.4,5.08,5
2023-05-09,61,16.4,8.8,4.0,5.09,5
2023-05-09,51,16.6,8.2,1.5,5.09,3
2023-05-09,63,17.2,10.5,7.7,5.09,1
2023-05-09,63,16.5,10.5,8.6,5.09,9
2023-05-09,51,17.8,10.5,0.3,5.09,8
2023-05-09,55,14.7,7.7,1.4,5.09,6
2023-05-09,51,15.4,8.2,0.8,5.09,4
2023-05-09,51,16.0,9.7,0.2,5.09,2
2023-05-09,55,15.8,10.2,2.8,5.09,7
2023-05-09,61,16.2,10.1,4.1,5.09,10
2023-05-10,61,15.7,8.0,4.5,5.1,9
2023-05-10,61,14.6,6.4,5.3,5.1,5
2023-05-10,53,14.4,6.5,1.6,5.1,4
2023-05-10,51,14.4,9.5,1.0,5.1,10
2023-05-10,51,14.7,9.6,0.2,5.1,7
2023-05-10,51,14.8,7.1,0.8,5.1,6
2023-05-10,61,14.6,7.7,2.6,5.1,2
2023-05-10,61,16.1,6.9,3.0,5.1,8
2023-05-10,63,14.6,5.6,5.1,5.1,3
2023-05-10,63,17.5,9.3,6.2,5.1,1
2023-05-11,61,17.0,8.3,3.7,5.11,1
2023-05-11,55,14.5,8.9,2.1,5.11,6
2023-05-11,53,13.6,6.8,0.8,5.11,2
2023-05-11,61,14.8,9.2,3.8,5.11,3
2023-05-11,61,15.3,7.6,3.3,5.11,8
2023-05-11,53,16.5,7.3,1.3,5.11,4
2023-05-11,51,15.6,8.7,0.6,5.11,7
2023-05-11,51,16.9,6.9,0.7,5.11,9
2023-05-11,63,15.1,6.8,11.2,5.11,5
2023-05-11,51,15.0,8.0,0.9,5.11,10
2023-05-12,51,14.8,8.8,0.5,5.12,4
2023-05-12,51,16.9,8.2,0.9,5.12,6
2023-05-12,3,15.7,9.0,0.0,5.12,3
2023-05-12,51,16.1,8.5,0.5,5.12,7
2023-05-12,3,12.8,9.5,0.0,5.12,8
2023-05-12,51,13.7,8.9,0.5,5.12,5
2023-05-12,51,13.8,9.3,0.3,5.12,9
2023-05-12,53,12.8,8.8,1.9,5.12,1
2023-05-12,3,17.7,9.5,0.0,5.12,10
2023-05-12,51,11.9,6.0,1.8,5.12,2
2023-05-13,1,17.3,5.7,0.0,5.13,6
2023-05-13,3,15.9,6.7,0.0,5.13,8
2023-05-13,3,17.0,8.1,0.0,5.13,7
2023-05-13,1,18.2,8.4,0.0,5.13,10
2023-05-13,1,17.7,5.0,0.0,5.13,3
2023-05-13,3,15.5,8.1,0.0,5.13,1
2023-05-13,3,19.2,5.2,0.0,5.13,4
2023-05-13,3,15.2,8.0,0.0,5.13,9
2023-05-13,51,15.1,5.3,0.1,5.13,2
2023-05-13,3,15.2,7.0,0.0,5.13,5
2023-05-14,53,19.1,6.9,0.7,5.14,1
2023-05-14,51,13.8,6.6,1.1,5.14,4
2023-05-14,51,17.9,7.3,0.2,5.14,3
2023-05-14,51,15.7,7.8,0.9,5.14,2
2023-05-14,61,16.6,8.1,3.1,5.14,10
2023-05-14,51,17.0,8.2,0.2,5.14,6
2023-05-14,3,16.8,7.6,0.0,5.14,7
2023-05-14,51,18.2,6.0,0.3,5.14,5
2023-05-14,53,18.7,5.6,1.5,5.14,8
2023-05-14,51,18.5,6.2,0.2,5.14,9
2023-05-15,3,15.5,8.2,0.0,5.15,10
2023-05-15,51,12.8,9.1,0.9,5.15,6
2023-05-15,51,13.4,4.6,0.7,5.15,4
2023-05-15,51,13.2,6.9,0.1,5.15,5
2023-05-15,51,13.4,5.5,0.9,5.15,2
2023-05-15,51,14.2,7.1,0.4,5.15,7
2023-05-15,51,14.1,6.2,0.6,5.15,8
2023-05-15,61,14.4,8.2,2.9,5.15,9
2023-05-15,53,13.6,6.0,2.3,5.15,3
2023-05-15,51,14.8,6.2,0.5,5.15,1
2023-05-16,51,15.3,7.6,0.7,5.16,2
2023-05-16,51,16.8,5.2,0.2,5.16,1
2023-05-16,51,14.3,5.5,0.3,5.16,5
2023-05-16,51,12.9,9.2,0.9,5.16,6
2023-05-16,3,15.3,4.0,0.0,5.16,7
2023-05-16,3,15.7,5.6,0.0,5.16,8
2023-05-16,51,14.6,6.8,0.5,5.16,4
2023-05-16,3,16.9,6.1,0.0,5.16,10
2023-05-16,3,14.8,6.0,0.0,5.16,9
2023-05-16,55,13.9,4.5,2.9,5.16,3
2023-05-17,51,15.6,6.6,1.1,5.17,5
2023-05-17,51,16.8,7.1,0.8,5.17,10
2023-05-17,51,15.2,8.5,0.3,5.17,4
2023-05-17,51,16.2,7.2,0.4,5.17,8
2023-05-17,51,16.3,7.0,0.1,5.17,9
2023-05-17,3,16.2,7.4,0.0,5.17,2
2023-05-17,51,15.7,6.7,0.4,5.17,3
2023-05-17,51,14.9,10.4,0.2,5.17,6
2023-05-17,51,16.0,7.1,0.2,5.17,7
2023-05-17,51,17.2,5.9,0.4,5.17,1
2023-05-18,51,17.7,8.9,0.2,5.18,1
2023-05-18,3,15.6,10.1,0.0,5.18,6
2023-05-18,51,16.6,10.1,0.2,5.18,2
2023-05-18,51,18.0,9.4,0.2,5.18,5
2023-05-18,3,18.1,10.3,0.0,5.18,10
2023-05-18,51,17.3,7.5,0.2,5.18,8
2023-05-18,51,15.6,9.6,1.8,5.18,4
2023-05-18,51,18.8,9.6,0.1,5.18,9
2023-05-18,51,17.9,10.4,0.3,5.18,7
2023-05-18,3,17.5,8.9,0.0,5.18,3
2023-05-19,63,17.4,10.3,5.2,5.19,9
2023-05-19,61,15.9,9.6,5.7,5.19,5
2023-05-19,3,16.1,9.0,0.0,5.19,2
2023-05-19,51,16.9,10.1,0.6,5.19,4
2023-05-19,61,16.8,7.8,5.8,5.19,3
2023-05-19,53,18.6,7.6,1.9,5.19,10
2023-05-19,53,17.1,7.7,1.1,5.19,1
2023-05-19,61,18.0,9.7,5.0,5.19,7
2023-05-19,51,16.4,7.9,0.3,5.19,8
2023-05-19,55,14.8,9.6,1.7,5.19,6
2023-05-20,3,17.8,6.8,0.0,5.2,9
2023-05-20,1,18.6,6.6,0.0,5.2,3
2023-05-20,55,14.6,9.5,6.6,5.2,4
2023-05-20,3,19.2,8.4,0.0,5.2,6
2023-05-20,53,16.2,9.7,2.2,5.2,2
2023-05-20,2,18.2,8.0,0.0,5.2,7
2023-05-20,3,17.3,5.9,0.0,5.2,5
2023-05-20,1,18.3,9.2,0.0,5.2,10
2023-05-20,3,17.1,4.9,0.0,5.2,8
2023-05-20,51,18.7,6.7,0.1,5.2,1
2023-05-21,61,16.1,11.8,8.2,5.21,4
2023-05-21,3,19.6,8.7,0.0,5.21,10
2023-05-21,2,19.3,6.5,0.0,5.21,3
2023-05-21,3,18.1,5.5,0.0,5.21,5
2023-05-21,2,18.4,5.2,0.0,5.21,8
2023-05-21,51,14.5,9.7,2.1,5.21,2
2023-05-21,3,18.9,6.3,0.0,5.21,7
2023-05-21,3,18.0,7.4,0.0,5.21,1
2023-05-21,3,19.3,8.5,0.0,5.21,6
2023-05-21,3,18.4,6.8,0.0,5.21,9
2023-05-22,53,14.9,8.2,1.0,5.22,2
2023-05-22,51,20.8,9.8,0.1,5.22,10
2023-05-22,3,18.7,7.2,0.0,5.22,8
2023-05-22,51,20.2,7.9,0.3,5.22,5
